2025-10-25 01:58:44 | SUCCESS  | 📄 Logger inicializado correctamente.
2025-10-25 04:11:54 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:11:59 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:11:59 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:11:59 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:12:01 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:06 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:08 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:13 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:15 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:20 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:22 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:27 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:29 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:34 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:36 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:41 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:43 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:48 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:50 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:12:55 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:12:57 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:02 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:02 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:13:02 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:13:04 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:09 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:11 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:16 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:18 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:23 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:25 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:30 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:32 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:37 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:39 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:44 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:46 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:51 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:13:53 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:13:58 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:00 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:05 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:05 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:14:05 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:14:07 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:12 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:14 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:19 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:21 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:26 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:28 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:33 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:35 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:40 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:42 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:47 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:49 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:14:54 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:14:56 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:01 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:03 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:08 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:08 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:15:08 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:15:10 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:15 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:17 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:22 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:24 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:29 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:31 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:36 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:38 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:43 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:45 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:50 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:52 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:15:57 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:15:59 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:04 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:06 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:11 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:11 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:16:11 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:16:13 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:18 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:20 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:25 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:27 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:32 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:34 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:39 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:41 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:46 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:49 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:16:54 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:16:56 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:17:01 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:17:03 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:17:08 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:17:10 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:17:15 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
2025-10-25 04:17:15 | INFO     | 🔍 Buscando servidor Ollama activo...
2025-10-25 04:17:15 | SUCCESS  | ✅ Conectado a Ollama LAN (http://192.168.50.123:11434) (latencia: 0.00s)
2025-10-25 04:17:17 | DEBUG    | 🧠 Enviando solicitud a Ollama: {'model': 'deepseek-coder:6.7b', 'messages': [{'role': 'user', 'content': 'hola como estas que sabes hacer '}, {'role': 'user', 'content': 'hola comoes tas '}], 'stream': False, 'options': {'temperature': 0.7, 'num_predict': 2048}}
2025-10-25 04:17:22 | WARNING  | ⚠️ Timeout con Ollama. Reintentando...
